order_id,order_date,supplier_reliability_score,warehouse_inventory_level,order_quantity,shipping_distance_km,shipping_method,weather_condition,processing_time_hours,order_priority,delayed
1624,09-03-2023 15:00,0.83,2095,254,150.4,Air,Fog,37,Low,0
1625,09-03-2023 16:00,0.97,1673,72,7.2,Air,Fog,29.6,Low,0
1626,09-03-2023 17:00,0.99,3267,101,1426.2,Road,Storm,40.7,Medium,0
1627,09-03-2023 18:00,0.83,1531,290,887.7,Rail,Clear,3,Low,1
1628,09-03-2023 19:00,0.61,4532,255,1966.3,Sea,Storm,63.4,Low,0
1629,09-03-2023 20:00,0.71,1578,140,1610.1,Sea,Storm,59.4,Low,1
1630,09-03-2023 21:00,0.86,2459,495,505.8,Sea,Clear,44.1,High,0
1631,09-03-2023 22:00,0.97,2903,246,1481.6,Sea,Rain,25.1,High,1
1632,09-03-2023 23:00,0.66,1419,479,1232,Air,Rain,70.6,Medium,1
1633,10-03-2023 00:00,0.93,2657,104,1262.4,Sea,Clear,62.9,High,1
1634,10-03-2023 01:00,0.95,1572,274,1688.1,Rail,Clear,46.6,Low,0
1635,10-03-2023 02:00,0.64,2754,9,907.9,Air,Clear,35.8,Low,0
1636,10-03-2023 03:00,0.96,2875,362,37.1,Rail,Fog,22.8,Medium,1
1637,10-03-2023 04:00,0.84,2616,82,1056.4,Rail,Rain,13.1,Low,0
1638,10-03-2023 05:00,0.94,2807,142,1315.8,Air,Storm,20.7,High,0
1639,10-03-2023 06:00,0.87,3989,384,147.4,Rail,Fog,2.8,High,1
1640,10-03-2023 07:00,0.87,1971,142,280.3,Rail,Rain,68.3,High,1
1641,10-03-2023 08:00,0.95,2289,453,1817.8,Air,Clear,54.4,Medium,0
1642,10-03-2023 09:00,0.91,3074,173,1794.4,Sea,Clear,25.2,Medium,0
1643,10-03-2023 10:00,0.76,1333,488,341.6,Air,Clear,30.5,Low,0
1644,10-03-2023 11:00,0.75,4680,35,1677.7,Sea,Clear,59.5,High,0
1645,10-03-2023 12:00,0.99,1577,7,1804.7,Rail,Rain,12.7,High,0
1646,10-03-2023 13:00,0.71,1817,293,251.4,Air,Storm,39.9,Low,1
1647,10-03-2023 14:00,0.75,2126,228,1794.5,Rail,Storm,9.9,Medium,1
1648,10-03-2023 15:00,0.66,1762,243,1753.7,Road,Clear,35.3,Medium,0
1649,10-03-2023 16:00,0.74,1797,11,1456.6,Sea,Rain,24.7,Medium,0
1650,10-03-2023 17:00,0.83,4700,201,1010.6,Road,Rain,50,Low,1
1651,10-03-2023 18:00,0.68,3016,274,190.2,Sea,Fog,18.8,High,1
1652,10-03-2023 19:00,0.77,3873,62,363.7,Rail,Clear,54.3,Medium,1
1653,10-03-2023 20:00,0.84,4350,459,1914.6,Sea,Clear,16.4,High,0
1654,10-03-2023 21:00,0.75,3269,246,1028.8,Air,Fog,47.2,High,0
1655,10-03-2023 22:00,0.9,726,222,938,Sea,Clear,52.5,Low,0
1656,10-03-2023 23:00,0.81,3514,11,1953.6,Rail,Fog,52.1,High,1
1657,11-03-2023 00:00,0.73,1781,159,1025.3,Road,Rain,1.7,High,0
1658,11-03-2023 01:00,0.89,4660,221,201,Road,Storm,46.6,Low,1
1659,11-03-2023 02:00,0.82,1587,357,702.2,Road,Fog,12.5,Medium,0
1660,11-03-2023 03:00,0.78,4556,121,1584.3,Rail,Clear,23.8,Low,0
1661,11-03-2023 04:00,0.66,2137,333,691.3,Road,Rain,42,Low,1
1662,11-03-2023 05:00,0.99,4972,146,943,Air,Fog,32,Medium,1
1663,11-03-2023 06:00,0.67,916,106,1459.9,Sea,Fog,62.8,Low,0
1664,11-03-2023 07:00,0.75,1750,457,1335.9,Sea,Storm,6.5,Medium,1
1665,11-03-2023 08:00,0.83,2347,490,428.1,Sea,Storm,25.7,Medium,0
1666,11-03-2023 09:00,0.97,4342,279,874.8,Sea,Clear,34.1,Medium,0
1667,11-03-2023 10:00,0.72,4307,352,616.4,Sea,Fog,22.9,Medium,0
1668,11-03-2023 11:00,0.65,568,281,1050.6,Air,Storm,66.7,High,0
1669,11-03-2023 12:00,0.88,2490,353,555,Rail,Fog,23.1,High,0
1670,11-03-2023 13:00,0.98,1154,199,621.3,Air,Clear,67.1,High,0
1671,11-03-2023 14:00,0.78,1640,283,1625,Road,Clear,22.5,Low,0
1672,11-03-2023 15:00,1,4436,64,691.6,Rail,Clear,21.8,Low,1
1673,11-03-2023 16:00,0.73,4515,20,1312.7,Sea,Fog,67.6,Low,1
1674,11-03-2023 17:00,0.95,2529,426,1175.6,Rail,Clear,66.8,High,0
1675,11-03-2023 18:00,0.6,1655,441,1429.1,Sea,Clear,27.9,Low,0
1676,11-03-2023 19:00,0.87,1570,248,1892.9,Rail,Clear,16.8,Medium,0
1677,11-03-2023 20:00,0.95,266,350,1448.5,Road,Storm,27.7,High,0
1678,11-03-2023 21:00,0.71,3946,63,372.6,Road,Storm,30.2,High,0
1679,11-03-2023 22:00,0.94,1038,63,1578.8,Sea,Clear,65,High,0
1680,11-03-2023 23:00,0.84,1682,32,1286.6,Rail,Storm,36.2,Low,0
1681,12-03-2023 00:00,0.73,781,136,490.1,Air,Clear,26.2,High,0
1682,12-03-2023 01:00,0.62,1943,75,1262.2,Rail,Clear,42.8,Medium,0
1683,12-03-2023 02:00,0.86,607,409,542.6,Road,Storm,51.9,Low,0
1684,12-03-2023 03:00,0.75,2202,476,1671.2,Sea,Rain,8,High,1
1685,12-03-2023 04:00,0.82,3101,327,715,Rail,Fog,61.6,High,1
1686,12-03-2023 05:00,0.68,3082,20,1992,Road,Rain,13.3,Low,0
1687,12-03-2023 06:00,0.61,3092,402,874.6,Road,Fog,36,Low,0
1688,12-03-2023 07:00,0.64,4230,400,1282.3,Road,Rain,67.4,High,0
1689,12-03-2023 08:00,0.86,930,146,1397.7,Sea,Storm,10.3,High,0
1690,12-03-2023 09:00,0.65,4835,81,1010.6,Road,Storm,42,Medium,1
1691,12-03-2023 10:00,0.72,4738,196,1026,Road,Fog,68.7,Low,0
1692,12-03-2023 11:00,0.84,1378,430,1458.9,Road,Storm,28.6,Low,0
1693,12-03-2023 12:00,0.71,1740,88,1558.2,Sea,Storm,53.4,Medium,0
1694,12-03-2023 13:00,0.79,2889,187,1521.8,Road,Fog,16.8,High,0
1695,12-03-2023 14:00,0.76,232,327,376.8,Road,Storm,9.4,Medium,0
1696,12-03-2023 15:00,0.91,1406,371,1645.7,Road,Clear,7.7,Medium,0
1697,12-03-2023 16:00,0.76,154,160,1227.2,Road,Fog,15.2,Medium,0
1698,12-03-2023 17:00,0.71,2341,184,630,Rail,Storm,49.4,High,0
1699,12-03-2023 18:00,0.99,3826,188,772.2,Sea,Storm,39.6,Medium,0
1700,12-03-2023 19:00,0.67,4022,249,1833.3,Rail,Fog,54.9,High,0
1701,12-03-2023 20:00,0.86,3348,91,102.4,Rail,Fog,5.5,High,0
1702,12-03-2023 21:00,0.85,445,438,1151,Air,Rain,11.4,High,0
1703,12-03-2023 22:00,0.74,1930,451,500.5,Rail,Fog,9.7,Low,1
1704,12-03-2023 23:00,0.9,4844,77,543.9,Road,Fog,45.1,High,0
1705,13-03-2023 00:00,0.9,1627,259,704.6,Rail,Rain,23.5,Low,0
1706,13-03-2023 01:00,0.79,2603,456,1545.9,Rail,Fog,18.8,High,0
1707,13-03-2023 02:00,0.73,4826,386,544.3,Sea,Rain,22.7,High,1
1708,13-03-2023 03:00,0.65,3185,194,1687,Sea,Fog,40.6,High,0
1709,13-03-2023 04:00,0.95,4448,413,1756.8,Rail,Fog,21.5,High,0
1710,13-03-2023 05:00,0.99,1859,232,605.2,Sea,Fog,52.2,Low,1
1711,13-03-2023 06:00,0.71,340,382,1342.6,Rail,Fog,19.7,High,0
1712,13-03-2023 07:00,0.73,118,487,823.6,Rail,Rain,5.6,High,1
1713,13-03-2023 08:00,0.86,461,47,1665.7,Rail,Clear,58.6,Medium,0
1714,13-03-2023 09:00,0.91,1521,258,295.4,Rail,Fog,8,Medium,1
1715,13-03-2023 10:00,0.94,775,393,1998.6,Sea,Storm,7.7,High,0
1716,13-03-2023 11:00,0.91,3198,256,768.3,Road,Fog,12.5,Low,1
1717,13-03-2023 12:00,0.87,3906,183,1860.7,Air,Clear,15.6,Medium,1
1718,13-03-2023 13:00,0.85,1509,455,1879.1,Rail,Clear,54,Medium,0
1719,13-03-2023 14:00,0.61,784,466,560.4,Air,Rain,61.2,Low,0
1720,13-03-2023 15:00,0.8,653,475,1904,Sea,Storm,58.8,Medium,0
1721,13-03-2023 16:00,0.88,4865,95,328.2,Air,Clear,13.8,Low,1
1722,13-03-2023 17:00,0.72,2813,378,706.6,Rail,Rain,42.6,High,1
1723,13-03-2023 18:00,0.7,4162,162,1046.1,Sea,Clear,69.7,High,1
1724,13-03-2023 19:00,0.77,1972,10,787.8,Air,Rain,1.1,Medium,0
1725,13-03-2023 20:00,0.82,3342,373,652,Road,Storm,64.8,Medium,0
1726,13-03-2023 21:00,0.6,3058,468,1822.5,Rail,Clear,23.8,Medium,0
1727,13-03-2023 22:00,0.9,772,470,1039,Sea,Rain,39.6,High,0
1728,13-03-2023 23:00,0.88,2188,191,172.4,Air,Rain,66.8,Low,1
1729,14-03-2023 00:00,0.69,1638,219,1334.1,Air,Fog,40.7,Low,1
1730,14-03-2023 01:00,0.7,3887,231,1893.4,Sea,Fog,20.6,Medium,0
1731,14-03-2023 02:00,0.67,1752,231,1599.6,Road,Clear,8.4,Low,0
1732,14-03-2023 03:00,0.76,4370,112,399.1,Rail,Rain,22.3,Medium,1
1733,14-03-2023 04:00,0.98,2924,380,639.8,Sea,Clear,25.9,Medium,0
1734,14-03-2023 05:00,0.76,1475,376,446.7,Air,Fog,34.1,High,0
1735,14-03-2023 06:00,0.97,2508,318,444.7,Air,Fog,27.4,Low,1
1736,14-03-2023 07:00,0.67,743,261,114,Road,Storm,7,High,0
1737,14-03-2023 08:00,0.7,2113,370,1474.2,Road,Rain,64.9,High,1
1738,14-03-2023 09:00,0.8,466,93,1666.3,Rail,Storm,24.3,Low,0
1739,14-03-2023 10:00,0.66,4465,172,1865.8,Sea,Fog,42.4,Low,1
1740,14-03-2023 11:00,0.65,1601,28,1029.9,Road,Fog,39.8,High,0
1741,14-03-2023 12:00,0.87,4952,15,1387.6,Sea,Rain,9.2,Low,0
1742,14-03-2023 13:00,0.74,4349,12,514.5,Rail,Rain,50.7,Low,0
1743,14-03-2023 14:00,0.88,2425,373,227.7,Road,Fog,21.4,Low,1
1744,14-03-2023 15:00,0.69,4255,108,651.9,Rail,Fog,34.6,Medium,0
1745,14-03-2023 16:00,0.72,4270,307,1451.6,Air,Clear,26,High,0
1746,14-03-2023 17:00,0.96,3969,386,376.8,Sea,Rain,56.2,Medium,0
1747,14-03-2023 18:00,0.83,1338,376,554.9,Road,Clear,37.7,High,1
1748,14-03-2023 19:00,0.65,1309,323,260.9,Air,Fog,49.7,High,1
1749,14-03-2023 20:00,0.77,98,488,120.9,Sea,Fog,11.8,Low,0
1750,14-03-2023 21:00,0.64,1472,429,1467.9,Rail,Fog,67.9,High,1
1751,14-03-2023 22:00,0.63,2268,268,1465.2,Road,Clear,3,Medium,0
1752,14-03-2023 23:00,0.83,3279,277,188.9,Air,Clear,18,Low,0
1753,15-03-2023 00:00,0.64,2747,232,469.4,Rail,Clear,39.1,Low,0
1754,15-03-2023 01:00,0.69,4470,355,879.2,Road,Fog,55.5,High,0
1755,15-03-2023 02:00,0.63,4242,167,6.9,Road,Fog,34.6,Low,1
1756,15-03-2023 03:00,0.64,410,179,1788.3,Rail,Fog,50.9,Medium,0
1757,15-03-2023 04:00,0.78,2502,37,990.2,Air,Storm,48,High,0
1758,15-03-2023 05:00,0.67,486,140,1459.2,Road,Storm,51.5,Medium,0
1759,15-03-2023 06:00,0.73,4116,37,1443.5,Rail,Storm,65.5,Low,0
1760,15-03-2023 07:00,0.77,862,62,1020.6,Road,Clear,32.3,High,1
1761,15-03-2023 08:00,0.68,4696,390,594.5,Air,Clear,16.2,High,0
1762,15-03-2023 09:00,0.65,4104,471,1080,Rail,Rain,58.7,High,0
1763,15-03-2023 10:00,0.66,872,221,1584.3,Road,Rain,27.4,Low,1
1764,15-03-2023 11:00,0.98,4968,264,1271.9,Rail,Clear,17.8,High,1
1765,15-03-2023 12:00,0.74,1277,213,1259,Rail,Clear,3.6,Low,1
1766,15-03-2023 13:00,0.78,2939,287,903.4,Air,Fog,65.7,Low,0
1767,15-03-2023 14:00,0.9,4994,249,838.8,Road,Storm,49.3,Low,0
1768,15-03-2023 15:00,0.91,2975,1,234,Sea,Clear,29.4,Medium,0
1769,15-03-2023 16:00,0.88,56,363,1947.8,Sea,Clear,15.6,Medium,0
1770,15-03-2023 17:00,0.96,2112,235,939,Air,Clear,67.2,Medium,1
1771,15-03-2023 18:00,0.81,4083,428,415,Sea,Fog,13.2,Medium,0
1772,15-03-2023 19:00,0.67,1030,222,1672.1,Sea,Fog,38,Medium,0
1773,15-03-2023 20:00,0.84,3843,417,1845.5,Air,Storm,15.9,High,0
1774,15-03-2023 21:00,0.78,4457,193,1338.5,Rail,Storm,55.7,High,0
1775,15-03-2023 22:00,0.93,2624,291,730.7,Road,Clear,34.5,Low,0
1776,15-03-2023 23:00,0.7,4169,102,1078.8,Sea,Clear,14,High,1
1777,16-03-2023 00:00,0.87,1763,421,910.6,Air,Storm,11.1,Medium,0
1778,16-03-2023 01:00,0.6,4462,346,960.9,Sea,Rain,1.3,Medium,0
1779,16-03-2023 02:00,0.75,261,239,1009.7,Road,Clear,43.8,Medium,0
1780,16-03-2023 03:00,0.74,2551,166,1279.4,Rail,Fog,37,Medium,0
1781,16-03-2023 04:00,0.64,927,50,1689.1,Air,Fog,15.7,High,1
1782,16-03-2023 05:00,0.93,3014,105,1378.4,Road,Fog,2.1,Low,0
1783,16-03-2023 06:00,0.93,1395,312,1340.5,Air,Fog,59.5,Low,0
1784,16-03-2023 07:00,0.7,1401,58,1291.8,Road,Fog,59.4,High,0
1785,16-03-2023 08:00,0.88,4526,458,1597.3,Rail,Rain,40,Medium,0
1786,16-03-2023 09:00,0.96,1359,145,730.6,Road,Clear,6.2,High,0
1787,16-03-2023 10:00,0.83,977,495,1860.5,Rail,Storm,8.3,Low,0
1788,16-03-2023 11:00,0.75,4930,117,1626.4,Road,Rain,11.1,High,0
1789,16-03-2023 12:00,0.87,98,50,62.5,Road,Clear,51.6,Medium,0
1790,16-03-2023 13:00,0.76,3685,419,798.6,Road,Storm,71.6,High,0
1791,16-03-2023 14:00,0.83,1504,301,1237.7,Rail,Fog,8.7,Medium,0
1792,16-03-2023 15:00,0.86,1850,40,1955.9,Road,Rain,30.4,High,0
1793,16-03-2023 16:00,0.72,4173,477,1887.2,Sea,Fog,38.3,Medium,0
1794,16-03-2023 17:00,0.86,2051,361,1403.8,Air,Fog,60.6,Low,0
1795,16-03-2023 18:00,0.8,850,241,117.6,Rail,Fog,52,High,0
1796,16-03-2023 19:00,0.84,4039,58,830.6,Air,Storm,59.3,Medium,0
1797,16-03-2023 20:00,0.72,1518,105,802,Rail,Rain,64.2,Medium,1
1798,16-03-2023 21:00,0.9,4799,475,372.2,Road,Clear,44.7,High,0
1799,16-03-2023 22:00,0.66,3541,240,602.3,Sea,Clear,60.1,High,0
1800,16-03-2023 23:00,0.79,2894,367,778.1,Air,Storm,35.8,Low,1
1801,17-03-2023 00:00,0.81,1844,417,1521.3,Air,Clear,4.8,High,0
1802,17-03-2023 01:00,0.6,1277,417,1180.1,Sea,Clear,16.5,Medium,1
1803,17-03-2023 02:00,0.92,1451,161,1538.7,Rail,Fog,69,Low,1
1804,17-03-2023 03:00,0.82,1902,164,122.4,Rail,Rain,28.9,Medium,0
1805,17-03-2023 04:00,0.63,3278,246,486,Road,Fog,36.8,High,0
1806,17-03-2023 05:00,0.94,2890,467,1441.4,Road,Storm,69.8,Low,1
1807,17-03-2023 06:00,0.88,397,110,1169.9,Sea,Fog,50.5,Medium,0
1808,17-03-2023 07:00,0.97,3643,46,987.3,Rail,Fog,30.1,Low,0
1809,17-03-2023 08:00,0.87,274,278,840,Rail,Clear,49.8,Medium,0
1810,17-03-2023 09:00,0.8,2244,334,1766.1,Sea,Rain,40,High,1
1811,17-03-2023 10:00,0.92,2173,406,463.5,Road,Storm,69.2,Medium,0
1812,17-03-2023 11:00,0.74,2438,1,1406.2,Rail,Rain,1.8,Low,1
1813,17-03-2023 12:00,0.77,701,19,710.7,Sea,Fog,35.6,Low,1
1814,17-03-2023 13:00,0.74,4531,60,623.7,Air,Clear,50.2,Medium,1
1815,17-03-2023 14:00,0.73,384,152,987.3,Sea,Storm,40.1,Low,0
1816,17-03-2023 15:00,0.98,2813,315,1329,Sea,Fog,23.3,Low,0
1817,17-03-2023 16:00,0.8,4067,67,63.4,Sea,Rain,43,Medium,0
1818,17-03-2023 17:00,0.8,2092,324,151.3,Sea,Fog,2.8,High,0
1819,17-03-2023 18:00,0.75,1859,98,1236.6,Air,Rain,54.5,Low,0
1820,17-03-2023 19:00,0.73,165,161,1266.1,Air,Storm,48.3,Medium,1
1821,17-03-2023 20:00,0.69,2284,458,1090.6,Air,Clear,25.5,Low,0
1822,17-03-2023 21:00,0.98,1654,242,1909.8,Air,Storm,64.2,High,0
1823,17-03-2023 22:00,0.89,243,44,1287.2,Sea,Rain,52.9,Low,0
1824,17-03-2023 23:00,0.79,2176,185,1760.1,Road,Fog,17.7,Low,0
1825,18-03-2023 00:00,0.84,3951,158,1257,Sea,Fog,26.6,Medium,0
1826,18-03-2023 01:00,0.94,1671,31,647.4,Air,Rain,5.7,Medium,0
1827,18-03-2023 02:00,0.75,941,201,1715.2,Rail,Rain,51,High,0
1828,18-03-2023 03:00,0.71,4608,207,1196.6,Rail,Fog,15.9,Low,1
1829,18-03-2023 04:00,0.79,2349,108,362.4,Rail,Fog,32.6,High,0
1830,18-03-2023 05:00,0.78,3451,344,739.4,Rail,Rain,33.8,Low,0
1831,18-03-2023 06:00,0.93,3369,227,242.3,Sea,Clear,25,High,0
1832,18-03-2023 07:00,0.96,4244,79,503.6,Rail,Storm,49.1,High,1
1833,18-03-2023 08:00,0.94,4257,395,786.2,Rail,Rain,69.9,High,1
1834,18-03-2023 09:00,0.88,4269,374,1198.3,Road,Fog,9.5,Medium,1
1835,18-03-2023 10:00,0.81,2257,341,1109.8,Rail,Clear,40.5,Low,0
1836,18-03-2023 11:00,0.67,2476,170,1835.5,Air,Rain,11.6,Low,1
1837,18-03-2023 12:00,0.97,608,459,1829.2,Road,Rain,16.7,High,1
1838,18-03-2023 13:00,0.94,404,420,243,Sea,Storm,33.5,High,0
1839,18-03-2023 14:00,0.81,1481,461,142.6,Air,Fog,13.1,Medium,0
1840,18-03-2023 15:00,0.9,657,48,911,Sea,Fog,10.4,Low,1
1841,18-03-2023 16:00,0.96,4719,28,1726.7,Air,Storm,45.7,High,0
1842,18-03-2023 17:00,0.72,4434,471,1194.2,Sea,Storm,51.1,Medium,0
1843,18-03-2023 18:00,0.83,1849,432,1809.9,Air,Clear,63.7,Low,1
1844,18-03-2023 19:00,0.98,1010,167,909.9,Air,Rain,22.5,Medium,0
1845,18-03-2023 20:00,0.69,2348,254,801.1,Sea,Fog,62.3,Low,0
1846,18-03-2023 21:00,0.66,366,191,628.2,Air,Fog,1.9,Low,0
1847,18-03-2023 22:00,0.98,2486,386,508.5,Sea,Rain,25.3,High,1
1848,18-03-2023 23:00,0.95,1705,153,1758.6,Road,Clear,18.6,Medium,1
1849,19-03-2023 00:00,0.62,3044,450,1101,Sea,Rain,25.1,High,1
1850,19-03-2023 01:00,0.83,2217,331,851.6,Sea,Storm,52.8,Medium,1
1851,19-03-2023 02:00,0.86,2736,484,1301.3,Air,Clear,66.6,Medium,0
1852,19-03-2023 03:00,0.89,410,264,620.3,Road,Rain,19.6,Medium,0
1853,19-03-2023 04:00,0.85,562,328,459.6,Sea,Storm,43.2,High,0
1854,19-03-2023 05:00,0.83,251,9,390,Road,Rain,56.5,Medium,0
1855,19-03-2023 06:00,0.84,3034,398,1914.3,Rail,Rain,48.2,Low,0
1856,19-03-2023 07:00,0.85,685,119,1562.8,Air,Clear,26.9,High,0
1857,19-03-2023 08:00,0.64,1774,313,1553.2,Sea,Clear,49.2,High,0
1858,19-03-2023 09:00,0.67,1108,473,1950.7,Road,Storm,7.2,High,0
1859,19-03-2023 10:00,0.71,914,258,394.9,Air,Rain,40.3,Low,0
1860,19-03-2023 11:00,0.97,3406,397,497.6,Road,Rain,69,Low,1
1861,19-03-2023 12:00,0.79,2234,388,415.1,Air,Clear,25.1,Low,0
1862,19-03-2023 13:00,0.85,4514,248,1727.3,Rail,Fog,27.9,High,0
1863,19-03-2023 14:00,0.99,2358,238,356.7,Road,Fog,15,Low,0
1864,19-03-2023 15:00,0.64,1844,63,1908.7,Sea,Clear,26.8,High,0
1865,19-03-2023 16:00,0.68,2475,192,171.1,Rail,Fog,7.7,Medium,0
1866,19-03-2023 17:00,0.71,1482,51,1754.3,Rail,Fog,11.4,Low,1
1867,19-03-2023 18:00,0.97,1566,392,1715.6,Air,Rain,47.3,Low,1
1868,19-03-2023 19:00,0.89,688,163,1898.4,Rail,Storm,30.2,Low,1
1869,19-03-2023 20:00,0.65,1718,254,1456.2,Sea,Fog,44.1,Medium,1
1870,19-03-2023 21:00,0.63,4670,299,1844,Road,Storm,68.2,Medium,1
1871,19-03-2023 22:00,0.67,4825,258,1255.8,Road,Rain,32.2,Medium,0
1872,19-03-2023 23:00,0.97,827,119,1166.3,Road,Rain,66.7,High,0
1873,20-03-2023 00:00,0.77,1386,88,708.5,Rail,Clear,28.2,Medium,1
1874,20-03-2023 01:00,0.95,3582,205,887.7,Road,Clear,42.9,Medium,0
1875,20-03-2023 02:00,0.94,3244,285,1015.8,Air,Clear,19.5,Medium,0
1876,20-03-2023 03:00,0.99,1506,350,1779.2,Road,Rain,42.7,Low,0
1877,20-03-2023 04:00,0.82,1675,107,1956.7,Sea,Storm,30.3,Medium,0
1878,20-03-2023 05:00,0.71,4665,451,883.8,Road,Rain,60.2,Low,1
1879,20-03-2023 06:00,0.81,1573,91,134.3,Rail,Clear,5.4,Medium,0
1880,20-03-2023 07:00,0.96,3672,267,293.4,Air,Fog,32.9,High,0
1881,20-03-2023 08:00,0.98,653,52,1925.9,Rail,Rain,26.7,Medium,0
1882,20-03-2023 09:00,0.76,3905,237,550.5,Rail,Clear,51.5,Low,0
1883,20-03-2023 10:00,0.79,1184,107,43,Road,Clear,9.3,High,0
1884,20-03-2023 11:00,0.92,2635,308,788.1,Road,Fog,16,Low,1
1885,20-03-2023 12:00,0.76,4938,19,39,Road,Storm,33.5,Medium,1
1886,20-03-2023 13:00,0.7,1542,338,477.7,Rail,Rain,60.7,Medium,0
1887,20-03-2023 14:00,0.71,2135,23,1954.3,Air,Clear,70.7,Low,0
1888,20-03-2023 15:00,0.79,2181,364,40.2,Rail,Storm,50.3,Medium,0
1889,20-03-2023 16:00,0.7,2459,351,757.9,Sea,Clear,59,High,0
1890,20-03-2023 17:00,0.91,3497,71,399.9,Sea,Storm,52.2,High,1
1891,20-03-2023 18:00,0.87,2214,22,1541.7,Road,Storm,7.8,Low,0
1892,20-03-2023 19:00,0.97,4826,354,1959.3,Air,Fog,53.2,Low,1
1893,20-03-2023 20:00,0.9,997,370,702.5,Air,Storm,55.5,High,0
1894,20-03-2023 21:00,0.78,2902,140,865.6,Air,Clear,34.7,Low,0
1895,20-03-2023 22:00,0.67,784,440,1529.7,Road,Storm,57.9,Low,0
1896,20-03-2023 23:00,0.69,1320,478,1695.5,Road,Clear,67.4,Low,0
1897,21-03-2023 00:00,0.95,2197,237,1615.3,Sea,Fog,51.5,High,1
1898,21-03-2023 01:00,0.85,1624,103,903.4,Rail,Storm,28.7,High,0
1899,21-03-2023 02:00,0.64,4489,331,99.7,Road,Storm,26.7,High,0
1900,21-03-2023 03:00,0.8,1142,205,1220.4,Air,Clear,63.4,High,0
1901,21-03-2023 04:00,0.91,2996,493,903.9,Sea,Storm,1.2,Low,0
1902,21-03-2023 05:00,0.92,3589,377,266.2,Sea,Clear,47.2,Low,0
1903,21-03-2023 06:00,0.94,3267,282,1698.1,Rail,Storm,45.4,Low,0
1904,21-03-2023 07:00,0.96,1284,184,1977,Road,Storm,45.6,Low,0
1905,21-03-2023 08:00,0.79,2428,106,1524,Road,Storm,23.4,Medium,1
1906,21-03-2023 09:00,0.87,1086,23,1265.1,Air,Clear,40.8,Low,1
1907,21-03-2023 10:00,0.63,1768,426,1658.5,Sea,Fog,38.4,Low,0
1908,21-03-2023 11:00,0.86,3795,116,1609.1,Road,Storm,63.3,Low,0
1909,21-03-2023 12:00,0.81,517,444,676.9,Air,Storm,69.4,Medium,0
1910,21-03-2023 13:00,0.69,69,474,1398.8,Rail,Storm,29.2,Low,0
1911,21-03-2023 14:00,0.7,3992,313,236.4,Air,Fog,62.5,Medium,0
1912,21-03-2023 15:00,0.88,1502,56,797.6,Rail,Storm,35.2,Medium,0
1913,21-03-2023 16:00,0.69,2328,352,1578,Road,Fog,59.9,Medium,0
1914,21-03-2023 17:00,0.74,4532,315,59,Rail,Storm,18.6,Medium,1
1915,21-03-2023 18:00,0.75,608,310,895.6,Road,Rain,43.1,Low,1
1916,21-03-2023 19:00,0.9,2040,251,751.1,Road,Rain,5.9,Low,0
1917,21-03-2023 20:00,0.68,3909,229,1143.4,Rail,Rain,12.4,Medium,0
1918,21-03-2023 21:00,0.63,2133,139,201.9,Road,Storm,47.8,High,0
1919,21-03-2023 22:00,0.67,2004,242,1600.8,Sea,Rain,9.2,Low,0
1920,21-03-2023 23:00,0.89,1987,103,822.8,Sea,Storm,21.8,Medium,0
1921,22-03-2023 00:00,0.62,575,302,1558.2,Rail,Rain,2.6,High,0
1922,22-03-2023 01:00,0.82,4012,170,876,Road,Rain,16.9,Low,0
1923,22-03-2023 02:00,0.8,899,29,1628.4,Road,Storm,34.9,Medium,0
1924,22-03-2023 03:00,0.75,2833,453,1083.7,Sea,Storm,46.1,Low,0
1925,22-03-2023 04:00,0.74,3197,166,37.9,Sea,Clear,19.2,High,0
1926,22-03-2023 05:00,0.82,4409,264,1433.8,Rail,Fog,6.8,Low,0
1927,22-03-2023 06:00,0.62,537,385,1580.9,Rail,Fog,68,High,1
1928,22-03-2023 07:00,0.73,335,171,1128.7,Rail,Fog,51.4,High,1
1929,22-03-2023 08:00,0.77,2305,356,710.2,Air,Clear,45.7,High,0
1930,22-03-2023 09:00,0.66,4675,362,803.2,Rail,Fog,30.1,Low,0
1931,22-03-2023 10:00,0.81,4790,435,622.6,Air,Clear,16,Medium,1
1932,22-03-2023 11:00,0.72,1126,120,643.8,Sea,Rain,20.3,Low,0
1933,22-03-2023 12:00,0.63,4352,404,697,Air,Clear,32.2,Low,0
1934,22-03-2023 13:00,0.65,4584,361,1766.7,Rail,Fog,64.6,Medium,0
1935,22-03-2023 14:00,0.73,2149,128,1183.8,Road,Storm,56.2,Medium,1
1936,22-03-2023 15:00,0.86,2480,239,1126.4,Air,Rain,64.7,Low,0
1937,22-03-2023 16:00,0.92,381,109,360.1,Rail,Storm,6.4,Medium,0
1938,22-03-2023 17:00,0.79,1842,452,300,Road,Rain,64.4,Medium,0
1939,22-03-2023 18:00,0.62,1017,430,1680.9,Road,Storm,42.9,Low,0
1940,22-03-2023 19:00,0.84,4678,304,786.8,Road,Storm,23.8,High,1
1941,22-03-2023 20:00,0.96,3783,495,1925.4,Road,Storm,15.6,Medium,1
1942,22-03-2023 21:00,0.62,575,490,209.8,Rail,Fog,63.4,Medium,0
1943,22-03-2023 22:00,0.74,186,168,910.9,Sea,Storm,17.6,Low,0
